stationID,projectID,stationName,latitude,longitude,station_status
10189,113,WUR Heemskerk infiltratiegebied Kieftenvlak,52.50640000,4.60070000,2
10190,113,WUR Castricum Ringbaan,52.54080000,4.61490000,2
10191,2,Forest Glen,46.47240000,-60.90940000,2
10192,350,Cheyenne Bottoms KWEC,38.44030000,-98.62960000,2
10193,213,ALF-CA,34.31840000,-118.92370000,2
10194,35,Cleveland Museum of Natural History,41.51120000,-81.61350000,2
10195,48,Wills Mountain,39.68370000,-78.77040000,2
10196,210,MDC PIGEONHILL,39.67430000,-94.77740000,2
10197,210,MDC HARTELL,39.60130000,-94.40140000,2
10198,210,MDC COLOMA,39.57120000,-93.59020000,2
10199,210,MDC PURDIN,39.94180000,-93.11360000,2
10200,281,ROFI1,39.26030000,-105.63450000,1
10201,210,MDC COLLEGEMOUND,39.62330000,-92.55650000,2
10202,210,MDC HUNNEWELL,39.71110000,-91.88280000,2
10203,281,ROFI2,39.19970000,-106.01600000,1
10204,210,MDC ANDERSON,39.60310000,-91.23610000,2
10205,48,Mount'n'Meadow,41.03260000,-74.98320000,2
10206,48,DuPont Environmental Education Center,39.72330000,-75.56060000,2
10207,48,Restore Native Plants,41.04130000,-74.25620000,2
10208,48,Buck Run,39.94150000,-75.80770000,2
10209,48,Franklin Parker ,39.79340000,-74.49850000,2
10210,281,ROFI3,39.43260000,-105.39290000,1
10211,1,Grundy,45.91770000,-80.55920000,2
10212,123,44_Feuerschiff FS1,54.18010000,7.45540000,2
10213,290,Bellamy ,36.49490000,-87.57230000,2
10214,1,Lennox OPG,44.14560000,-76.84480000,2
10215,312,Isla Masocarit,26.40000000,-109.23940000,2
10216,234,Madison Audubon - Goose Pond Sanctuary,43.31900000,-89.34280000,2
10217,321,RUG Linnaeusborg,53.24140000,6.53910000,2
10218,1,Sandy Island,45.27900000,-80.25420000,2
10219,191,Tsawwassen First Nation,49.04420000,-123.10410000,2
10220,48,Thayerville Fire Tower,39.51930000,-79.30150000,2
10221,48,High Rock Fire Tower,39.54440000,-79.09650000,1
10222,48,Town Hill Fire Tower,39.69050000,-78.40670000,2
10223,48,LACK04,41.44940000,-74.99150000,2
10224,165,Lowe Foundation,41.95510000,-85.98490000,2
10225,113,WUR Ankerpark,52.95720000,4.77530000,2
10226,1,Hentz,42.60000000,-81.45330000,2
10227,273,Boundary Bay Field,49.05970000,-123.02480000,2
10228,337,3603 296th Lane - Oysterville 98641,46.51670000,-124.02690000,2
10229,125,Laguna Kai,-23.49440000,-58.51340000,2
10230,294,Corrie Island,-32.68430000,152.13710000,2
10231,48,Yeany's Maple,41.47050000,-79.12240000,1
10232,48,Phillips Exeter Academy,42.97880000,-70.94950000,2
10233,336,Protection Island,49.17090000,-123.91810000,2
10234,294,Davies Point,-32.69060000,151.96980000,2
10235,336,WilsonCreek,49.43710000,-123.71040000,2
10236,57,Agrosavia_Doble Proposito,4.06330000,-73.45750000,1
10237,57,Agrosavia_Naranja-Agrodiverso,4.05930000,-73.46080000,1
10238,57,Agrosavia_Administracion,4.05820000,-73.46640000,1
10239,57,Agrosavia_Investigadores,4.06190000,-73.46400000,2
10240,366,Hawk Mountain Sanctuary,40.63860000,-76.01830000,2
10241,357,Ensenada - Estero Beach Hotel,31.77760000,-116.61810000,2
10243,348,Zoo Atlanta,33.73280000,-84.36930000,2
10244,310,Delaware Museum of Nature & Science,39.79850000,-75.61010000,2
10245,156,Lake St. Clair Metropark,42.57280000,-82.79640000,2
10246,113,WUR Den Oever MEA,52.93350000,5.03920000,2
10247,213,Rogue River Preserve - OR,42.54260000,-122.84490000,2
10248,306,ColonyFarmRegionalPark,49.23990000,-122.79760000,2
10249,383,MIDD,39.40660000,-81.20370000,2
10250,385,AAOA rooftop,29.95060000,-90.06300000,2
10251,191,Sidney Island,48.63780000,-123.33930000,2
10252,57,La Soledad,4.62520000,-74.07610000,1
10253,213,Cold Water Rest Area-ID,42.61390000,-113.14590000,2
10254,336,SalmonRiverEstuary,50.37900000,-125.95290000,2
10255,336,CluxeweEstuary,50.61520000,-127.18260000,2
10256,336,EnglishmanEstuary,49.32640000,-124.29670000,2
10257,336,Courtenay,49.68280000,-124.97920000,2
10258,113,WUR Texel NIOZ,53.00300000,4.78940000,2
10259,390,OT1-E05-HUDSON NORTH,39.96900000,-72.71760000,2
10260,336,CowichanEstuary,48.76450000,-123.62190000,2
10261,234,Milwaukee Zoo,43.03430000,-88.03450000,2
10262,373,McGill_Bird_Observatory,45.43070000,-73.93850000,2
10263,213,McCauley Butte - Missoula - MT,46.84110000,-114.08390000,2
10264,357,Golfo de Santa Clara - RV Park,31.68500000,-114.50250000,2
10265,48,King Road,41.77610000,-79.92830000,2
10266,390,SE_Light_434,41.15310000,-71.55140000,2
10267,308,Rooftop of Flint Farmers Market,43.01760000,-83.68690000,2
10268,303,Delta Shorebird Project Receiver,33.44350000,-90.62090000,2
10269,336,Sandspit,53.24340000,-131.82800000,2
10270,217,Wenduine,51.29410000,3.07080000,2
10271,336,Masset,54.01360000,-132.13810000,2
10272,336,Cordova,60.40760000,-145.50520000,2
10273,253,Caesar's Head,35.10570000,-82.62610000,2
10274,64,Navarre,41.58840000,-83.06280000,1
10275,165,Sarett Nature Center,42.15640000,-86.38000000,2
10276,165,Tomashefsky,42.10370000,-86.21990000,2
10277,390,Black_Rock_434,41.14800000,-71.59010000,2
10278,156,Wigwam Bay SWA,44.00150000,-83.75620000,2
10279,409,Harrier Meadow,40.78620000,-74.12110000,2
10280,48,Cate's Hill,44.51360000,-71.18720000,2
10281,1,Old Cut Dyke,42.58330000,-80.39660000,2
10282,123,Rysum 1,53.36870000,7.01130000,2
10283,76,Norderney 2,53.71790000,7.17710000,2
10284,76,Norderney 3,53.71190000,7.20040000,2
10285,76,Norderney 4,53.71240000,7.27580000,2
10286,76,Norderney 5,53.71790000,7.30080000,2
10287,1,North Gwillimbury,44.28030000,-79.47350000,2
10288,415,Safari,52.13560000,5.02630000,2
10289,213,Rock Creek Confluence FVLT-MT,46.72430000,-113.66910000,2
10290,310,University of Delaware,39.68070000,-75.75100000,2
10291,165,Taylor Armory,42.21450000,-83.29090000,2
10292,165,Waterloo State Recreation Area,42.33330000,-84.10700000,2
10293,48,Buck and Doe,39.92400000,-75.81550000,1
10294,57,Parque Jaime Duque - Bogota,4.94700000,-73.96310000,2
10295,235,Marillana,-22.60250000,119.20520000,1
10296,235,Marillana,-22.62380000,119.20580000,1
10297,48,Hamilton Sanctuary,43.86700000,-69.88840000,2
10298,384,Abbey Brook,42.13480000,-72.57330000,2
10299,367,Ash Log,36.26090000,-84.31100000,2
10300,48,Missisquoi Bay NWR,44.96560000,-73.19980000,2
10301,48,Shelburne Farms,44.39860000,-73.26860000,2
10302,357,8 bombas,27.65620000,-113.95500000,2
10303,9,PKR_hq,42.79850000,-70.84920000,1
10304,9,PKR_lot1,42.79030000,-70.80870000,1
10305,10,BERL,44.06570000,-64.60740000,1
10306,10,Borgles,44.75330000,-62.71590000,1
10307,10,BP01,43.46740000,-65.74920000,1
10308,10,BPLH1,43.46000000,-65.74000000,1
10309,10,BPN1,43.47924000,-65.75643000,1
10310,10,BPN2,43.47681000,-65.75408000,1
10311,10,BPN3,43.47473000,-65.75690000,1
10312,10,BPnorthomni,43.46740000,-65.74900000,1
10313,10,BPwestomni,43.46240000,-65.74960000,1
10314,10,BPY2,43.45769000,-65.74360000,1
10315,10,CANSOSPR,45.31955700,-60.96811300,1
10316,10,CTRYI,45.09990000,-61.54230000,1
10317,10,DRUM,45.15347000,-61.61842000,1
10318,10,JORD,43.69132500,-65.23532500,1
10319,10,KEJI,43.82905900,-64.84074300,1
10320,10,KING,44.26739000,-64.25949800,1
10321,10,PTFE,45.24909000,-61.22330000,1
10322,10,Sable East Colony,43.96027000,-59.78289000,1
10323,10,SBMS,43.93274500,-60.00614300,1
10324,10,SBWL1,43.93210000,-60.02280000,1
10325,10,Seal East,43.40010000,-66.01240000,1
10326,10,SEALEAST,43.40002000,-66.01247000,1
10327,10,SEALSOUTH,43.39482000,-66.01452000,1
10328,10,SEALWEST,43.40806000,-66.02092000,1
10329,10,SONO,45.05460000,-61.89586000,1
10330,10,TAYL,44.80572000,-62.55985000,1
10331,11,Gilsland Farm,43.70629300,-70.24515000,1
10332,11,LONG 2015,43.68810000,-70.15320000,1
10333,11,MONHEGAN,43.76417100,-69.31592700,1
10334,11,NASH,44.46459400,-67.74689100,1
10335,11,PETITMANAN,44.36755000,-67.86499200,1
10336,11,SEGUIN,43.70862500,-69.75783600,1
10337,11,Bowdoin CSC 2015,43.78798000,-69.95812300,1
10338,12,METINIC,43.89380000,-69.12552000,1
10339,12,PMP2,44.40847000,-67.90502000,1
10340,12,RCARS,43.33510000,-70.54916000,1
10341,13,AMHRST,45.79293500,-64.28380700,1
10342,13,AMHRST,45.79300000,-64.28400000,1
10343,13,AVPRT,45.10900000,-64.22700000,1
10344,13,BEAUB,45.84800000,-64.28500000,1
10345,13,COBEQUID1,45.37300000,-63.52800000,1
10346,13,COBEQUID2,45.37400000,-63.48000000,1
10347,13,COBEQUID3,45.36600000,-63.44700000,1
10348,13,COBEQUID3,45.36610000,-63.44690000,1
10349,13,CPENR,45.59520000,-64.78050000,1
10350,13,CPENRAG,45.59441700,-64.77946300,1
10351,13,EVANGEL,45.13900000,-64.31500000,1
10352,13,FTBLC,45.36200000,-63.40500000,1
10353,13,FTBLC,45.36254300,-63.40466600,1
10354,13,FTBLC,45.36420000,-63.41270000,1
10355,13,HPWLF,45.81600000,-64.57900000,1
10356,13,HPWLF,45.81612700,-64.57861000,1
10357,13,HPWLR,45.13850000,-64.31480000,1
10358,13,HPWLR,45.82500000,-64.57300000,1
10359,13,HPWLR,45.82532000,-64.57291000,1
10360,13,JOGG,45.69479900,-64.44980200,1
10361,13,JOGG,45.69500000,-64.45000000,1
10362,13,JOHNS,45.80275200,-64.49122200,1
10363,13,JONSONSMILLS,45.83425800,-64.51203400,1
10364,13,MAIT,45.33379400,-63.54074500,1
10365,13,Mal Bay South,47.94740000,-64.48610000,1
10366,13,MARYP,45.72800000,-64.67100000,1
10367,13,MARYP,45.72800000,-64.67000000,1
10368,13,MARYP,45.72808000,-64.67037800,1
10369,13,MILLCREEK,45.77100000,-64.37700000,1
10370,13,Neguac,47.27900000,-64.96090000,1
10371,13,NHRB,45.08959700,-64.36978800,1
10372,13,PARRS,45.37174500,-64.40334700,1
10373,13,PORTP,45.13790000,-64.37940000,1
10374,13,PORTP,45.13800000,-64.37900000,1
10375,13,SELMA,45.33400000,-63.54100000,1
10376,13,WESTBAY,45.37200000,-64.40300000,1
10377,13,WNDSR,44.99600000,-64.15400000,1
10378,13,WNDSR,44.99640000,-64.15400000,1
10379,14,AVNJ,39.09190000,-74.71790000,1
10380,14,CONY,40.57374500,-73.97742800,2
10381,14,CRPR,17.97310000,-67.16320000,1
10382,14,CUPR,18.30710000,-65.28180000,1
10383,14,ELPT,41.29330000,-70.19720000,1
10384,14,ELPT,41.29340000,-70.19720000,1
10385,14,ELPT,41.29410000,-70.19440000,1
10386,14,GTPF,41.64812000,-70.27901000,1
10387,14,KCBS,24.85940000,-77.90410000,1
10388,14,LHPR,18.47880000,-66.51910000,1
10389,14,MIPR,17.96890000,-67.04370000,1
10390,14,NBNJ,39.42940000,-74.34050000,1
10391,14,PARR,37.57369000,-75.61736000,2
10392,14,WING,41.68067500,-70.66154000,2
10393,16,FORDRIDGE,NULL,NULL,1
10394,16,HOOPESTON,NULL,NULL,1
10395,16,KICKAPOO,40.14134170,-87.74756390,1
10396,16,MIDFORK1,40.38570000,-87.97970000,1
10397,16,RAYS,39.04500000,-86.80777800,1
10398,17,CML,43.07183600,-70.70954700,1
10399,17,White Island,42.96850000,-70.62530000,1
10400,18,CRANE,41.62323000,-83.22635000,1
10401,18,Eagle Nest 2,41.62296000,-83.24540000,1
10402,18,Pickerel Creek,41.43642000,-82.96352000,1
10403,18,Pool9,41.63743000,-83.21525000,1
10404,18,Resthaven,41.40088000,-82.82635000,1
10405,18,Winous Point,41.46640000,-82.98730000,1
10406,19,Font Hill IRI,18.04430000,-77.93920000,1
10407,19,Font Hill LIX,18.03890000,-77.93570000,1
10408,19,Font Hill MII,18.04050000,-77.94090000,1
10409,24,R1,52.25820000,-106.05060000,1
10410,24,R2,52.25830000,-106.05060000,1
10411,24,S01,52.34760000,-105.93910000,1
10412,24,S02,52.28250000,-105.88410000,1
10413,24,S03,52.23140000,-105.88590000,1
10414,24,S05,52.14540000,-106.09810000,1
10415,24,S06,52.23790000,-106.12320000,1
10416,24,S07,52.31430000,-106.14690000,1
10417,24,S08,52.35440000,-106.10090000,1
10418,26,AMMAR,45.85430000,-64.18220000,1
10419,26,AMPNT,45.77670000,-64.27750000,1
10420,26,COLONY,45.89656700,-64.34399400,1
10421,26,COLONY1 ,45.89650000,-64.34390000,1
10422,26,COLONY2,45.90500000,-64.33930000,1
10423,26,DIKES,45.88760000,-64.33880000,1
10424,26,Eddie rd. ,45.84669900,-64.22413500,1
10425,26,EDDY,45.84670000,-64.22430000,1
10426,26,Hospital Loop Road,45.86730000,-64.36360000,1
10427,26,LOWERW,45.90265100,-64.33336500,1
10428,26,Marsh Landings,45.85411400,-64.18243300,1
10429,26,MISSA,45.89390000,-64.23490000,1
10430,26,SCHOOL,45.91020000,-64.36930000,1
10431,26,SE,45.89060000,-64.35360000,1
10432,26,TINTA,45.93790000,-64.31780000,1
10433,26,UPTAN,45.90960000,-64.30720000,1
10434,26,WCOCK,45.87380000,-64.34010000,1
10435,29,Kiawah Island Club,32.61260000,-80.09920000,1
10436,31,East Timbalier,29.06680000,-90.32770000,1
10437,31,Peveto Woods,29.75770000,-93.60390000,1
10438,31,Sabine NWR,29.88920000,-93.40210000,1
10439,31,East Grand Terre,29.31150000,-89.86320000,1
10440,266,Rhinelander Experimental Forest,45.67820000,-89.63000000,2
10441,266,UW Potato Farm,45.64980000,-89.58320000,2
10442,195,ZecBessonne-1,47.53470000,-72.49030000,1
10443,195,ZecBessonne-2,47.43860000,-72.36060000,1
10444,250,LAMB,51.67080000,-106.02020000,1
10445,31,Lafayette LDWF rooftop,30.22130000,-92.05470000,2
10446,48,Ipswich River Sanctuary,42.63100000,-70.92100000,2
10447,48,Drumlin Farm 2,42.40730000,-71.33170000,2
10448,48,Drumlin Farm,42.40720000,-71.33150000,1
10449,48,Buck Run 2,39.94000000,-75.80940000,1
10450,281,GPCD Greenbush,37.51260000,-94.99230000,2
10451,281,GPCD Tallgrass Prairie,38.47950000,-96.58970000,2
10452,384,Blunt Park,42.13000000,-72.55150000,1
10453,281,GPCD Konza,39.08790000,-96.54480000,2
10454,56,Horseshoe Pond Meters Site,42.16000000,-80.08020000,2
10455,56,South Pier Maintenance Pole,42.14640000,-80.07810000,2
10456,1,QUBS Birdhouse,44.64390000,-76.33510000,2
10457,250,Bridgeman,51.67680000,-106.07310000,1
10458,1,TREES,17.05260000,-88.56540000,1
10459,425,Sarstún,15.88660000,-88.94040000,2
10460,425,La Firmeza Sierra Caral,15.40710000,-88.69620000,2
10461,424,FortWhyte Alive,49.82010000,-97.22400000,2
10462,424,Clifton's Residence,49.73400000,-97.13160000,2
10463,424,Oak Hammock Marsh,50.17370000,-97.13280000,2
10464,281,GPCD Ruth Bader Ginsburg,37.76500000,-104.43310000,2
10465,357,Isla San Roque,27.14590000,-114.37890000,2
10466,425,Punta de Manabique,15.93330000,-88.59620000,2
10467,281,GPCD Alamosa NWR,37.45880000,-105.80270000,2
10468,307,Sandwich Bay Bird Obs,51.26810000,1.37450000,1
10469,354,Chad,40.32750000,-90.08640000,2
10470,354,Dixon Waterfowl Refuge-North,41.23810000,-89.33150000,2
10471,354,Illinois Beach State Park,42.46610000,-87.80910000,2
10472,354,Homer Glen,41.60820000,-87.93320000,2
10473,395,Woldsee,53.15700000,8.12400000,2
10474,427,Hanging Rock,37.50450000,-80.45300000,2
10475,421,McQueen Slough,55.79570000,-120.15370000,1
10476,417,GB-Alexander,45.05000000,-80.03220000,2
10477,417,GB-Harris,45.03170000,-80.00720000,2
10478,417,GB-Zimmerman,45.02300000,-80.00400000,2
10479,417,GB-Go Home,45.01060000,-79.91950000,2
10480,421,Torwood,56.13330000,-122.40380000,2
10481,359,Jackfish Lake,53.12950000,-108.43150000,2
10482,421,Bullhead Mountain,56.04460000,-122.13340000,2
10483,253,Silver Bluff Audubon Center and Sanctuary ,33.32440000,-81.84590000,2
10484,359,Murray Lake Farm,53.05840000,-108.32640000,2
10485,113,WUR IJmuiden Eneco,52.46230000,4.57310000,2
10486,354,Chain o' Lakes State Park,42.46680000,-88.19060000,2
10487,113,WUR Hoenderdaell,52.86130000,4.83900000,2
10488,189,Grass Lake,41.62000000,-85.29880000,2
10489,189,Wesdorp/Middlebury,41.68010000,-85.70930000,2
10490,195,Yanienhonhndeh-1,47.50290000,-72.10020000,1
10491,113,WUR Van Ewijcksluis,52.88660000,4.87600000,2
10492,417,GB-Tadenac,45.03590000,-79.99900000,2
10493,290,Pearson Cave,36.55110000,-83.01790000,2
10494,391,Navarre Marsh,41.58840000,-83.06280000,2
10495,195,Mobile-1,47.64960000,-72.29100000,1
10496,337,Bullard's Bridge Motus Tower,43.14720000,-124.39570000,2
10497,337,2373 Tokeland Rd - Tokeland - WA 98590,46.72430000,-124.02140000,2
10498,387,Finca Cristina,9.84170000,-83.84830000,2
10499,421,Mugaha Marsh,55.39830000,-123.21160000,2
10500,421,Powder King,55.36420000,-122.61030000,2
10501,421,Hansen-Paterson Farm,55.72660000,-120.48400000,2
10502,390,BIWF_Turbine1,41.12560000,-71.50750000,1
10503,113,WUR Zurich,53.09730000,5.38100000,2
10504,281,GPCD Arapaho NWR,40.61780000,-106.27680000,2
10505,57,Balcones,4.88690000,-74.47130000,1
10506,48,Lynnfield MS,42.53760000,-71.05170000,2
10507,48,Fort River,42.34040000,-72.56680000,2
10508,307,Honiton,50.80180000,-3.18440000,1
10509,247,Canebrake,35.73460000,-118.16570000,2
10510,10,White_Birch,45.96930000,-64.33370000,1
10511,113,WUR Afsluitdijk Zuid,52.99380000,5.15460000,2
10512,113,WUR Afsluitdijk Noord,53.01400000,5.19320000,2
10513,213,Salmon IDFG HQ,45.19990000,-113.89700000,2
10514,406,Dowler Ridge Tower,39.35470000,-82.23000000,2
10515,419,Great Bay Monarchs,43.07520000,-70.83940000,2
10516,10,Sable Island - Mines Camp,43.93430000,-60.04750000,1
10517,290,Bridgestone Nashville,36.15900000,-86.77570000,1
10518,433,Rybachy - Russia,55.15410000,20.85710000,2
10519,48,Friedline Field,40.13490000,-79.28620000,2
10520,48,Brownfield,39.81150000,-79.69100000,2
10521,407,CV_A01,36.89650000,-75.49170000,2
10522,407,CV_A02,36.88680000,-75.49150000,2
10523,213,Kalsta Ranch - Glen MT,45.52020000,-112.69080000,2
10524,281,GPCD Quivira NWR,38.07590000,-98.48800000,2
10525,78,Soley Cove,45.40250000,-63.99030000,2
10526,373,Bois de la Roche 1,45.44630000,-73.94100000,2
10527,435,SLZ South expansion,38.62920000,-90.29030000,2
10528,373,Bois de la Roche 2,45.43940000,-73.93970000,2
10529,281,GPCD Bluestem Gold,37.86800000,-96.82330000,2
10530,365,Wheldrake,53.89380000,-0.95050000,2
10531,68,Daring Lake,64.86980000,-111.58030000,2
10532,373,Senneville Farm,45.42960000,-73.96280000,2
10533,165,Whitehouse Nature Center,42.24250000,-84.73540000,2
10534,165,Ott Biological Preserve,42.30700000,-85.12760000,2
10535,165,Bay City Army National Guard,43.62310000,-83.95110000,2
10536,165,John Ball Zoo,42.96300000,-85.70740000,2
10537,213,Market Lake WMA - Roberts - ID,43.74340000,-112.11980000,2
10538,213,Deer Parks WMU - Menan - ID,43.77150000,-111.99540000,2
10539,439,House Krynica Morska,54.37290000,19.42490000,2
10540,439,Krynica Morska - Camping site,54.38060000,19.42410000,2
10541,165,Gladstone Army National Guard,45.83810000,-87.03380000,2
10542,165,Marquette National Guard Armory,46.56320000,-87.41130000,2
10543,281,GPCD NEON CPER,40.81550000,-104.74530000,2
10544,48,Hager,43.65860000,-71.58910000,2
10545,394,Piermont,39.48530000,-114.54950000,2
10546,165,Sault Ste. Marie Army National Guard,46.48860000,-84.31390000,2
10547,394,Sac Pass,39.17330000,-114.30210000,2
10548,394,GRBA,39.00520000,-114.21590000,2
10549,394,Goff,38.91820000,-114.40180000,2
10550,394,North Spring Valley,39.68160000,-114.58990000,2
10551,394,Cleve Creek,39.22650000,-114.53480000,2
10552,48,Roberts Farm Preserve,44.21050000,-70.56940000,2
10553,306,Firehall10,49.25890000,-123.23770000,2
10554,76,Woldsee 1,53.15480000,8.11850000,1
10555,395,Woldsee 1,53.15480000,8.11850000,2
10556,113,WUR Ventes Ragas,55.34110000,21.19030000,2
10557,165,Camp Grayling,44.62430000,-84.78600000,2
10558,387,Puerto Jiménez,8.53420000,-83.30640000,2
10559,387,Lomas del Sierpe,8.76420000,-83.29540000,2
10560,1,Brock University,43.11860000,-79.24710000,2
10561,48,Cape Horn,44.53880000,-71.52280000,2
10562,48,Crystal Mtn,44.94430000,-71.20870000,2
10563,406,Radar Hill Ohio University,39.32410000,-82.12490000,2
10564,443,Nashville Zoo at Grassmere,36.08580000,-86.74540000,2
10565,346,Morgan's Rock,11.30760000,-85.91740000,2
10566,394,Middle Spring Valley,39.10420000,-114.44360000,2
10567,10,HammondRiver,45.46520000,-65.89590000,2
10568,411,Kean Skylands,41.03890000,-74.54590000,2
10569,48,Center at Pomfret,41.87310000,-71.94500000,2
10570,197,VonZiegesar,45.56570000,-66.00640000,2
10571,213,Manley Ranch - MT,46.73330000,-113.07690000,2
10572,409,1-E Landfill Meadowlands,40.77420000,-74.11880000,2
10573,354,Dixon Waterfowl Refuge-Central,41.21710000,-89.32260000,2
10574,354,Dixon Waterfowl Refuge-South,41.20880000,-89.32350000,2
10575,354,Banner Marsh State Fish & Wildllife Area-East,40.53520000,-89.83370000,2
10576,354,Banner Marsh State Fish & Wildllife Area-West,40.53040000,-89.83960000,2
10577,354,Spunky Bottoms,39.90280000,-90.57690000,2
10578,418,Lackawaxen ,41.48140000,-74.98220000,2
10579,418,Rosendale,41.87800000,-74.06750000,2
10580,1,Sharps Hill,44.19620000,-79.76810000,2
10581,277,Mid Plot,43.93990000,-71.73520000,1
10582,277,High Plot,43.94350000,-71.74540000,1
10583,449,Wildcat,40.93110000,-74.54570000,2
10584,357,Bahia Santa Maria (Patolandia),25.02650000,-107.98760000,2
10585,1,Friday Harbour,44.38490000,-79.55010000,2
10586,332,Carpenter Main Campus,44.76610000,-92.81360000,2
10587,415,Silo Sint Maarten,52.77300000,4.74870000,2
10588,306,Richmond,49.18210000,-123.07810000,2
10589,281,GPCD Crane Trust,40.78850000,-98.46490000,2
10590,344,Swallows in the Window Barn,35.94690000,-83.68800000,2
10591,213,O'Connor Ranch MT,47.02680000,-113.20940000,2
10592,281,GPCD Rowe Sanctuary,40.66150000,-98.91890000,2
10593,446,Grizzly Island,38.13070000,-121.98120000,2
10594,57,Ibague Jardin Botanico,4.44750000,-75.22530000,1
10595,253,Fripp Island,32.30950000,-80.50120000,2
10596,213,Peterson Ranch - MT,46.65000000,-113.26970000,2
10597,381,Tatlayoko-Skinner Ridge,51.70190000,-124.41160000,2
10598,113,WUR Benacre Pump Station,52.39990000,1.72700000,2
10599,4,St Vincent NWR - FL,29.63700000,-85.10260000,2
10600,213,Troy's - Florence MT,46.67490000,-114.10990000,2
10601,57,Selva Negra Ecolodge,12.99660000,-85.90860000,2
10602,307,Halvergate Marshes,52.58540000,1.63740000,1
10603,150,Sapelo Lighthouse,31.39130000,-81.28570000,2
10604,373,Macdonald Campus of McGill University,45.40790000,-73.93900000,2
10605,48,Hirundo Wildlife Refuge,44.99000000,-68.78220000,2
10606,48,Farm Cove Mt.,45.20580000,-67.88380000,2
10607,48,Bull Hill ,45.09270000,-69.09030000,2
10608,57,Casa Azul,11.25510000,-73.22490000,1
10609,78,Borden-Carleton,46.26920000,-63.70160000,1
10610,290,Bear Hollow Mountain WMA,35.08270000,-86.05590000,2
10611,434,Rocky Point Banding Station,48.32040000,-123.54680000,1
10612,223,Femmeryd,56.24230000,15.96730000,2
10613,332,Sax Zim Bog Welcome Center 2.0,47.14640000,-92.72690000,2
10614,57,Carepa (casa Bran),7.73880000,-76.69740000,2
10615,415,Milksilo - Burgerbrug,52.75180000,4.70770000,2
10616,446,Yolo Bypass,38.57120000,-121.61460000,2
10617,113,WUR Paal 21,53.10760000,4.76580000,2
10618,253,Beidler Forest / DCCTC,33.14930000,-80.38860000,2
10619,1,Wasaga,44.54340000,-79.97970000,2
10620,457,Antikythira,35.86490000,23.30960000,2
10621,290,Bell Hill North,36.29870000,-85.73350000,2
10622,405,Reflection Riding,35.00970000,-85.36470000,2
10623,458,Pixley NWR,35.90630000,-119.38900000,2
10624,387,Pitilla,10.99370000,-85.42410000,2
10625,281,GPCD SPLT,37.79560000,-102.86060000,2
10626,281,GPCD Smoky Valley,38.85370000,-100.97340000,2
10627,290,Shady Valley TN,36.50910000,-81.94740000,2
10628,459,Big Marsh FCEC,41.68550000,-87.57320000,2
10629,4,Pocosin Lakes NWR,35.73700000,-76.51440000,2
10630,357,8 bombas - Nido,27.67000000,-113.94030000,1
10631,357,8 bombas - percha,27.68590000,-113.92620000,1
10632,290,LBL Brandon Spring,36.56020000,-87.91560000,2
10633,453,Daecheongdo,37.83360000,124.70060000,2
10634,48,Petit Manan Point,44.41160000,-67.90500000,2
10635,387,Veragua Rainforest,9.92660000,-83.19060000,2
10636,462,Rush Ranch ,38.20790000,-122.03040000,2
10637,467,McNary NWR - WA,46.20680000,-118.95830000,2
10638,387,Paraíso Quetzal,9.64440000,-83.85040000,2
10639,446,Eden Landing,37.60270000,-122.11650000,2
10640,307,HR1_test_site,52.10660000,-2.68030000,1
10641,357,Guerrero Negro - Puerto Viejo,28.03570000,-114.11780000,2
10642,290,Warner Parks Harpeth Station (HHGC),36.05690000,-86.88560000,2
10643,458,Bird Haven,39.41520000,-121.91070000,2
10644,458,Montna Farms,38.94420000,-121.60790000,2
10645,458,Staten Island,38.15670000,-121.50530000,2
10646,357,Don Jorge - Mazatlán,23.15360000,-106.30590000,2
10647,165,Jackson College,42.16390000,-84.40570000,2
10648,471,Fox Forest WMA,38.90360000,-79.86360000,2
10649,458,Colusa NWR,39.16880000,-122.05900000,2
10650,357,Ceuta - Sinaloa,23.90460000,-106.95870000,2
10651,387,Estación Biológica Maritza,10.95760000,-85.49660000,2
10652,1,Des Joachims OPG,46.18220000,-77.69760000,2
10653,281,GPCD Mimms Ranch,30.33500000,-104.04240000,2
10654,193,Indiana Dunes State Park,41.65630000,-87.06220000,2
10655,458,Napa Sonoma Marsh,38.19340000,-122.34830000,2
10656,458,Cosumnes River Preserve,38.26990000,-121.43000000,2
10657,458,Sacramento NWR,39.42980000,-122.18400000,2
10658,458,Conaway Ranch,38.64770000,-121.66670000,2
10659,458,Merced NWR,37.17740000,-120.62660000,2
10660,31,Point-Aux-Chenes Wil,29.45570000,-90.47160000,1
10661,31,Rock E,29.63730000,-92.57030000,1
10662,31,Rock W,29.70700000,-92.83070000,1
10663,31,Wisner,29.12300000,-90.16050000,1
10664,32,MILLBROOK,41.27170000,-70.12830000,1
10665,32,MDR,43.96893000,-68.12830000,1
10666,32,MDR,43.96905000,-68.12820000,1
10667,32,SHIP,44.23452000,-68.43924000,1
10668,32,CUTLER,44.62613000,-67.28593000,1
10669,32,CUTLER,44.62650000,-67.28480000,1
10670,32,MTDESERTISL,44.31070000,-68.34510000,1
10671,32,CTN,41.42741000,-70.70211900,1
10672,32,GOETH,41.44633000,-70.66912000,1
10673,32,NAUSH,41.46883100,-70.75752000,1
